code,term
0105020A0,Budesonide
0105020A0AA,Budesonide (Systemic)
0105020A0AAAAAA,Budesonide 3mg gastro-resistant modified-release capsules
0105020A0AAABAB,Budesonide 2mg/100ml enema
0105020A0AAACAC,Budesonide 3mg gastro-resistant capsules
0105020A0AAADAD,Budesonide 2mg foam enema
0105020A0AAAEAE,Budesonide 9mg gastro-resistant granules sachets
0105020A0AAAFAF,Budesonide 9mg modified-release tablets
0105020A0AAAGAG,Budesonide 1mg orodispersible tablets sugar free
0105020A0AAAHAH,Budesonide 500microgram orodispersible tablets sugar free
0105020A0BB,Entocort
0105020A0BBAAAA,Entocort CR 3mg capsules
0105020A0BBABAB,Entocort 2mg/100ml enema
0105020A0BC,Budenofalk
0105020A0BCAAAC,Budenofalk 3mg gastro-resistant capsules
0105020A0BCABAD,Budenofalk 2mg foam enema
0105020A0BCACAE,Budenofalk 9mg gastro-resistant granules sachets
0105020A0BD,Cortiment
0105020A0BDAAAF,Cortiment 9mg modified-release tablets
0105020A0BE,Jorveza
0105020A0BEAAAG,Jorveza 1mg orodispersible tablets
0105020A0BEABAH,Jorveza 0.5mg orodispersible tablets
0302000K0,Budesonide
0302000K0AA,Budesonide (Inhalation)
0302000K0AAAAAA,Budesonide 50micrograms/dose inhaler
0302000K0AAADAD,Budesonide 200micrograms/dose inhaler
0302000K0AAAGAG,Budesonide 200micrograms/dose dry powder inhaler
0302000K0AAAHAH,Budesonide 400micrograms/dose dry powder inhaler
0302000K0AAAIAI,Budesonide 1mg/2ml nebuliser liquid unit dose vials
0302000K0AAAJAJ,Budesonide 500micrograms/2ml neb liq unit dose vials
0302000K0AAAKAK,Budesonide 100micrograms/dose dry powder inhaler
0302000K0AAALAL,Budesonide 100microg / Formoterol 6microg/dose dry pdr inh
0302000K0AAAMAM,Budesonide 200mcg/dose / Formoterol 6mcg/dose dry powder inh
0302000K0AAARAR,Budesonide 200microgram inhalation powder capsules
0302000K0AAASAS,Budesonide 400microgram inhalation powder capsules
0302000K0AAATAT,Budesonide 200micrograms/dose inhaler with spacer
0302000K0AAAUAU,Budesonide 400mcg/dose /Formoterol 12mcg/dose dry powder inh
0302000K0AAAVAV,Budesonide 200microg/dose dry pdr inhalation cart with dev
0302000K0AAAWAW,Budesonide 200micrograms/dose dry pdr inhalation cartridge
0302000K0AAAZAZ,Budesonide 100micrograms/dose inhaler CFC free
0302000K0AABABA,Budesonide 200micrograms/dose inhaler CFC free
0302000K0AABBBB,Budesonide 200microg / Formoterol 6microg/dose inh CFC free
0302000K0AABCBC,Budesonide 100microg / Formoterol 3microg/dose inh CFC free
0302000K0BB,Pulmicort
0302000K0BBADAD,Pulmicort 200micrograms/dose inhaler
0302000K0BBAEAA,Pulmicort LS 50micrograms/dose inhaler
0302000K0BBAGAI,Pulmicort 1mg Respules
0302000K0BBAHAG,Pulmicort 200 Turbohaler
0302000K0BBAIAH,Pulmicort 400 Turbohaler
0302000K0BBAJAJ,Pulmicort 0.5mg Respules
0302000K0BBAKAK,Pulmicort 100 Turbohaler
0302000K0BBALAT,Pulmicort 200micrograms/dose inhaler with Nebuchamber
0302000K0BBAMAZ,Pulmicort 100micrograms/dose inhaler CFC free
0302000K0BBANBA,Pulmicort 200micrograms/dose inhaler CFC free
0302000K0BD,Symbicort
0302000K0BDAAAL,Symbicort 100/6 Turbohaler
0302000K0BDABAM,Symbicort 200/6 Turbohaler
0302000K0BDACAU,Symbicort 400/12 Turbohaler
0302000K0BDADBB,Symbicort 200microg/dose / 6microg/dose pressurised inh
0302000K0BDAEBC,Symbicort 100microg/dose / 3microg/dose pressurised inh
0302000K0BE,Budesonide Cyclocap
0302000K0BEAAAR,Budesonide 200 Cyclocaps
0302000K0BEABAS,Budesonide 400 Cyclocaps
0302000K0BF,Budelin Novolizer
